"acousticness" "duration" "energy" "liveness" "loudness" "tempo"
"6343" 0.00135 377143 0.733 0.0966 -4.872 126.064
"6344" 0.0865 96200 0.225 0.254 -14.97 79.425
"6345" 0.953 306160 0.0534 0.0842 -15.216 81.364
"6346" 0.685 272493 0.397 0.527 -15.271 162.058
"6347" 0.734 190480 0.562 0.193 -10.116 161.844
"6348" 0.000619 237733 0.762 0.128 -6.929 135.593
"6349" 0.586 295627 0.189 0.13 -17.839 132.795
"6350" 0.135 230520 0.621 0.0846 -7.294 83.955
"6351" 0.625 199159 0.66 0.944 -7.461 141.236
"6352" 0.016 209347 0.942 0.137 -4.549 106.57
"6353" 0.154 190600 0.374 0.14 -10.525 94.63
"6354" 0.0979 237187 0.833 0.129 -6.146 119.756
"6355" 0.979 200680 0.0563 0.119 -25.706 108.023
"6356" 0.94 107627 0.376 0.199 -15.446 146.442
"6357" 0.367 302253 0.517 0.533 -10.754 144.848
"6358" 0.0734 237453 0.718 0.164 -6.663 90.053
"6359" 0.608 225660 0.238 0.335 -16.615 124.521
"6360" 0.00834 233240 0.732 0.0854 -7.594 142.504
"6361" 0.0703 386907 0.531 0.224 -7.355 71.994
"6362" 0.0159 204117 0.615 0.307 -5.879 132.996
"6363" 0.00247 215027 0.715 0.0388 -4.787 107.162
"6364" 0.493 273533 0.182 0.115 -16.348 85.198
"6365" 0.0444 178987 0.47 0.583 -11.731 94.526
"6366" 6.64e-06 248333 0.836 0.331 -6.761 80.661
"6367" 0.00109 235773 0.539 0.143 -10.627 107.083
"6368" 0.388 413147 0.335 0.243 -16.158 75.885
"6369" 0.991 197240 0.0453 0.187 -19.087 87.104
"6370" 0.703 164107 0.521 0.104 -8.39 101.206
"6371" 0.0277 301600 0.873 0.448 -6.012 115.674
"6372" 0.0628 282880 0.537 0.107 -6.203 73.604
"6373" 0.848 208147 0.45 0.0469 -7.132 118.438
"6374" 0.0557 210834 0.886 0.217 -1.642 129.957
"6375" 0.842 326924 0.844 0.542 -4.916 81.797
"6376" 0.494 561120 0.679 0.682 -9.879 78.999
"6377" 0.869 148187 0.307 0.107 -10.14 128.029
"6378" 0.409 305613 0.396 0.0961 -11.835 106.148
"6379" 7.77e-05 231200 0.908 0.1 -4.938 157.843
"6380" 0.13 170560 0.747 0.0747 -4.446 203.918
"6381" 0.91 191733 0.449 0.0863 -11.825 184.814
"6382" 0.557 170520 0.671 0.0757 -5.076 126.34
"6383" 0.159 459893 0.644 0.901 -10.987 97.933
"6384" 0.032 433227 0.238 0.092 -11.172 82.926
"6385" 0.185 249880 0.557 0.055 -10.679 94.095
"6386" 0.964 485440 0.0909 0.0993 -19.038 72.936
"6387" 0.96 167267 0.295 0.122 -16.19 111.104
"6388" 0.798 205667 0.133 0.086 -18.308 144.751
"6389" 0.778 183000 0.275 0.139 -14.195 200.083
"6390" 0.0549 186040 0.549 0.0724 -6.144 133.041
"6391" 0.992 99200 0.265 0.403 -16.319 135.299
"6392" 0.204 277240 0.742 0.166 -6.995 144.602
"6393" 0.937 132973 0.0189 0.125 -27.167 99.654
"6394" 0.662 150720 0.408 0.649 -10.192 127.765
"6395" 0.0465 240213 0.703 0.0809 -5.52 149.873
"6396" 0.31 252960 0.747 0.0814 -6.107 85.001
"6397" 0.175 318533 0.646 0.0809 -13.029 147.973
"6398" 0.992 203853 0.0438 0.202 -20.707 71.411
"6399" 0.979 208987 0.353 0.286 -8.919 74.417
"6400" 0.191 228040 0.412 0.2 -9.826 152.227
"6401" 0.00252 168867 0.938 0.234 -8.096 184.315
"6402" 0.0283 262640 0.739 0.299 -4.937 149.894
"6403" 0.0858 164907 0.886 0.0771 -9.332 144.878
"6404" 0.000128 258093 0.88 0.287 -11.859 118.668
"6405" 0.00364 247533 0.656 0.0918 -6.112 119.997
"6406" 0.11 328440 0.662 0.112 -8.539 148.416
"6407" 0.539 178584 0.767 0.135 -7.04 100.744
"6408" 0.991 261160 0.0821 0.109 -21.077 172.14
"6409" 0.198 369040 0.354 0.202 -17.778 81.204
"6410" 0.837 192610 0.545 0.948 -20.408 125.352
"6411" 0.985 195973 0.0732 0.296 -22.085 135.416
"6412" 0.609 255507 0.364 0.107 -8.789 64.252
"6413" 0.75 211240 0.248 0.114 -10.359 109.692
"6414" 0.609 230187 0.718 0.316 -4.666 176.89
"6415" 0.23 189467 0.763 0.28 -3.874 118.903
"6416" 0.995 140133 0.118 0.101 -27.11 47.063
"6417" 0.254 267000 0.88 0.0475 -2.972 124.12
"6418" 0.497 227867 0.553 0.194 -9.419 124.874
"6419" 0.0558 197947 0.571 0.0912 -7.906 105.049
"6420" 0.613 359733 0.398 0.116 -8.939 78.015
"6421" 0.439 119707 0.179 0.182 -21.623 108.484
"6422" 0.211 249867 0.602 0.159 -8.392 122.788
"6423" 0.113 202080 0.616 0.113 -9.292 165.442
"6424" 0.742 443040 0.258 0.0641 -18.054 99.177
"6425" 0.714 132865 0.803 0.0821 -9.831 181.868
"6426" 0.947 128867 0.364 0.375 -13.193 151.35
"6427" 0.38 221720 0.648 0.0442 -8.693 121.323
"6428" 0.99 181773 0.342 0.349 -15.934 69.007
"6429" 0.938 558453 0.312 0.105 -13.019 91.906
"6430" 0.746 257667 0.44 0.148 -12.966 89.52
"6431" 0.164 235333 0.792 0.241 -5.41 107.794
"6432" 0.161 335613 0.701 0.0524 -7.74 130.173
"6433" 0.967 316533 0.0305 0.0862 -22.793 89.448
"6434" 0.0463 149867 0.726 0.175 -10.372 97.447
"6435" 0.346 207787 0.972 0.148 -5.598 123.067
"6436" 0.112 200400 0.489 0.133 -8.471 196.347
"6437" 0.151 227560 0.467 0.132 -8.628 74.462
"6438" 0.32 181316 0.283 0.221 -13.543 120.973
"6439" 0.0399 187996 0.774 0.168 -5.982 99.971
"6440" 0.765 432000 0.261 0.145 -13.302 125.725
"6441" 0.159 295987 0.924 0.103 -3.877 115.953
"6442" 0.161 179577 0.594 0.133 -6.374 145.944
"6443" 0.664 131700 0.162 0.161 -16.716 127.941
"6444" 0.846 133160 0.598 0.0948 -7.235 137.606
"6445" 0.406 165133 0.543 0.0481 -12.2 105.386
"6446" 0.561 184200 0.459 0.16 -13.323 83.169
"6447" 0.969 180133 0.0135 0.127 -21.306 73.346
"6448" 0.833 179879 0.543 0.317 -9.374 116.48
"6449" 0.567 239200 0.737 0.19 -5.737 122.783
"6450" 0.845 810293 0.251 0.0578 -13.37 132.223
"6451" 0.276 175800 0.425 0.12 -13.368 114.948
"6452" 0.0313 203960 0.952 0.881 -6.846 183.38
"6453" 0.885 299093 0.155 0.203 -13.311 105.619
"6454" 0.056 226933 0.771 0.0561 -4.463 100.01
"6455" 0.925 225227 0.267 0.156 -15.817 87.267
"6456" 0.623 266157 0.0237 0.108 -25.5 166.292
"6457" 0.995 182560 0.135 0.252 -15.764 73.799
"6458" 0.313 100700 0.0993 0.294 -18.357 82.171
"6459" 0.0345 444120 0.717 0.0737 -10.437 137.532
"6460" 0.99 336320 0.225 0.111 -15.701 114.363
"6461" 0.718 133224 0.702 0.0924 -9.287 128.009
"6462" 0.797 193987 0.276 0.0984 -9.92 76.321
"6463" 0.00577 276493 0.627 0.359 -7.505 95.048
"6464" 0.0555 280107 0.905 0.152 -4.962 114.719
"6465" 0.995 54987 0.00479 0.155 -33.853 82.116
"6466" 0.0808 268493 0.683 0.134 -6.229 94.184
"6467" 0.464 403493 0.316 0.265 -17.108 126.859
"6468" 0.000703 230560 0.878 0.063 -5.288 166.105
"6469" 0.994 191640 0.181 0.182 -13.715 69.303
"6470" 0.309 155360 0.529 0.336 -11.821 109.183
"6471" 0.973 189093 0.674 0.125 -6.063 174.721
"6472" 0.995 178067 0.0787 0.156 -24.607 135.037
"6473" 0.00301 280666 0.596 0.162 -4.72 120.028
"6474" 0.996 124613 0.241 0.153 -13.486 117.048
"6475" 0.996 171187 0.0581 0.153 -19.071 69.534
"6476" 0.694 233160 0.0765 0.081 -19.695 141.801
"6477" 0.02 195853 0.953 0.113 -4.615 94.443
"6478" 0.847 208133 0.0959 0.355 -18.519 205.131
"6479" 0.506 252933 0.583 0.0821 -5.008 139.76
"6480" 0.231 163000 0.172 0.168 -22.402 99.371
"6481" 0.00103 227867 0.824 0.082 -6.371 117.889
"6482" 0.0815 230994 0.399 0.16 -15.716 87.894
"6483" 0.663 161216 0.361 0.0555 -9.116 121.276
"6484" 0.987 241398 0.178 0.0989 -16.312 99.447
"6485" 0.526 241000 0.526 0.338 -10.624 82.372
"6486" 0.696 214893 0.671 0.137 -9.246 102.256
"6487" 0.123 209960 0.626 0.149 -6.046 104.153
"6488" 0.833 188760 0.306 0.0756 -10.761 147.933
"6489" 0.782 178067 0.468 0.113 -10.676 136.938
"6490" 0.912 158747 0.6 0.154 -10.389 115.2
"6491" 0.994 181827 0.244 0.124 -14.124 206.167
"6492" 0.0432 198373 0.268 0.0569 -15.071 167.925
"6493" 0.72 220667 0.426 0.339 -13.433 120.771
"6494" 0.991 192333 0.0709 0.139 -20.096 111.303
"6495" 0.995 145227 0.0863 0.101 -25.749 81.318
"6496" 0.414 184213 0.559 0.0325 -12.404 91.651
"6497" 0.868 225200 0.375 0.117 -13.898 101.41
"6498" 0.00346 466000 0.759 0.173 -15.57 94.625
"6499" 0.447 260227 0.289 0.176 -13.58 67.586
"6500" 0.0161 240133 0.423 0.0603 -5.711 136.039
"6501" 0.383 189333 0.428 0.375 -14.407 131.029
"6502" 0.281 197000 0.586 0.134 -8.521 117.066
"6503" 0.411 227413 0.565 0.24 -13.178 190.705
"6504" 0.76 381947 0.453 0.11 -9.525 144.918
"6505" 0.0592 182662 0.488 0.0837 -9.463 75.036
"6506" 0.546 416333 0.188 0.0952 -19.37 119.999
"6507" 0.358 206293 0.332 0.15 -12.314 109.608
"6508" 0.68 140320 0.308 0.118 -10.969 202.646
"6509" 0.484 177373 0.706 0.074 -8.117 167.468
"6510" 0.711 250933 0.545 0.104 -13.637 124.943
"6511" 0.86 365200 0.334 0.0961 -12.765 113.103
"6512" 0.134 173480 0.78 0.19 -6.048 113.98
"6513" 0.107 236267 0.931 0.0928 -4.391 168.128
"6514" 0.829 190440 0.259 0.0451 -11.371 69.283
"6515" 0.0157 96835 0.25 0.326 -18.311 100.375
"6516" 0.982 165066 0.229 0.637 -20.013 101.56
"6517" 0.884 201480 0.341 0.109 -8.446 116.282
"6518" 0.349 326907 0.588 0.116 -7.443 110.58
"6519" 0.985 358520 0.585 0.44 -14.465 93.352
"6520" 0.000249 299533 0.853 0.118 -4.647 141.581
"6521" 0.994 66280 0.192 0.0958 -21.873 163.176
"6522" 0.545 220947 0.387 0.697 -11.766 77.953
"6523" 0.000914 194093 0.893 0.207 -6.034 135.025
"6524" 0.449 286000 0.298 0.101 -11.074 62.03
"6525" 0.124 207668 0.898 0.0832 -4.181 120.04
"6526" 0.651 206720 0.711 0.164 -9.905 108.618
"6527" 0.555 217160 0.403 0.0954 -7.95 128.122
"6528" 0.793 1702063 0.237 0.319 -18.464 122.897
"6529" 0.801 159573 0.409 0.145 -7.899 144.058
"6530" 0.00887 237093 0.726 0.0768 -6.009 147.884
"6531" 0.576 194506 0.289 0.562 -9.315 139.732
"6532" 0.562 178373 0.348 0.0816 -12.275 109.098
"6533" 0.805 203640 0.105 0.0967 -20.635 155.955
"6534" 0.0849 267413 0.748 0.604 -5.242 94.1
"6535" 0.0418 258507 0.623 0.219 -14.077 134.661
"6536" 0.735 144373 0.424 0.29 -10.549 89.827
"6537" 0.53 201800 0.504 0.112 -8.432 133.18
"6538" 0.082 179464 0.528 0.142 -7.371 150.075
"6539" 0.693 161507 0.561 0.159 -9.639 124.19
"6540" 0.301 194560 0.376 0.0563 -8.117 86.372
"6541" 0.0315 169933 0.697 0.164 -7.278 160.957
"6542" 0.995 198495 0.136 0.211 -12.864 126.796
"6543" 0.0575 164747 0.945 0.0976 -5.693 104.684
"6544" 0.701 286928 0.422 0.0853 -11.89 74.002
"6545" 0.00224 237365 0.912 0.317 -3.183 180.282
"6546" 0.555 118053 0.523 0.287 -10.996 94.249
"6547" 0.994 182880 0.125 0.939 -15.701 94.736
"6548" 0.995 170587 0.323 0.139 -12.072 104.668
"6549" 0.941 531147 0.0923 0.0969 -20.757 71.609
"6550" 0.962 178907 0.566 0.321 -7.898 79.584
"6551" 0.0222 202230 0.877 0.156 -3.542 124.402
"6552" 0.0921 176053 0.649 0.485 -10.841 94.717
"6553" 0.556 278040 0.377 0.124 -9.997 118.046
"6554" 0.41 206693 0.767 0.0917 -3.933 133.981
"6555" 0.991 208507 0.278 0.212 -13.704 143.268
"6556" 0.956 176907 0.419 0.702 -12.349 186.61
"6557" 0.186 177507 0.508 0.204 -10.693 105.651
"6558" 0.952 194400 0.337 0.482 -9.265 72.06
"6559" 0.781 330573 0.288 0.214 -21.657 149.852
"6560" 0.991 220693 0.43 0.11 -9.897 78.569
"6561" 0.996 196533 0.138 0.108 -14.632 67.473
"6562" 0.974 174898 0.0511 0.11 -23.754 125.76
"6563" 0.981 464000 0.132 0.634 -20.122 68.431
"6564" 0.0021 274333 0.806 0.291 -4.973 140.155
"6565" 0.14 243800 0.824 0.0908 -12.161 92.989
"6566" 0.918 221573 0.117 0.108 -16.326 139.848
"6567" 0.575 174933 0.687 0.398 -12.909 108.854
"6568" 0.00114 219540 0.748 0.44 -7.775 119.215
"6569" 0.0113 241520 0.618 0.109 -8.4 110.007
"6570" 0.918 118933 0.531 0.217 -14.28 156.088
"6571" 0.21 261027 0.589 0.0444 -10.812 92.41
"6572" 0.37 168027 0.577 0.327 -11.415 103.203
"6573" 0.802 205200 0.412 0.0753 -7.332 92.088
"6574" 0.842 114730 0.366 0.12 -13.035 196.477
"6575" 0.425 234484 0.342 0.104 -10.884 114.008
"6576" 0.000813 178484 0.438 0.124 -14.107 171.616
"6577" 0.67 141080 0.946 0.0475 -6.823 172.351
"6578" 0.115 171960 0.809 0.653 -9.189 145.045
"6579" 0.0425 218333 0.825 0.617 -7.334 121.052
"6580" 0.469 352640 0.544 0.0869 -6.805 92.315
"6581" 0.514 170427 0.83 0.253 -9.449 170.334
"6582" 0.873 290520 0.646 0.71 -13.276 129.636
"6583" 0.785 130667 0.462 0.105 -7.635 107.532
"6584" 0.0492 225413 0.531 0.118 -7.243 135.564
"6585" 0.773 143000 0.238 0.0628 -13.837 100.792
"6586" 0.737 160667 0.295 0.123 -10.093 91.237
"6587" 0.994 302473 0.0185 0.0895 -27.574 67.61
"6588" 0.0305 509520 0.932 0.0318 -6.764 93.185
"6589" 0.269 224653 0.84 0.322 -4.679 135.001
"6590" 0.0758 235813 0.801 0.218 -6.426 173.92
"6591" 0.966 187341 0.263 0.111 -14.024 112.852
"6592" 0.994 198754 0.238 0.354 -12.896 76.798
"6593" 0.787 185453 0.388 0.167 -14.177 81.772
"6594" 0.155 168933 0.631 0.0498 -8.615 95.818
"6595" 0.443 330067 0.359 0.867 -14.546 84.698
"6596" 0.421 231267 0.882 0.0708 -5.226 100.982
"6597" 0.121 336519 0.602 0.148 -5.426 121.998
"6598" 0.797 97200 0.29 0.109 -17.527 77.616
"6599" 0.0484 297267 0.39 0.0662 -13.555 143.923
"6600" 0.000205 588382 0.624 0.0777 -8.976 104.315
"6601" 0.714 161623 0.51 0.118 -8.527 98.646
"6602" 0.342 208493 0.596 0.148 -7.744 159.985
"6603" 0.427 156267 0.358 0.0951 -16.358 135.995
"6604" 0.901 246880 0.309 0.135 -15.293 100.153
"6605" 0.0274 239333 0.831 0.22 -5.439 131.104
"6606" 0.808 204560 0.185 0.12 -11.607 96.591
"6607" 0.817 171600 0.543 0.0637 -7.946 184.819
"6608" 0.12 231773 0.478 0.165 -7.39 121.244
"6609" 0.985 915093 0.192 0.495 -20.262 107.687
"6610" 0.0488 199680 0.794 0.575 -2.266 127.961
"6611" 0.387 122693 0.548 0.188 -12.144 88.087
"6612" 0.808 142524 0.394 0.189 -13.611 127.746
"6613" 0.0629 170867 0.876 0.378 -5.608 129.216
"6614" 0.454 161053 0.593 0.226 -8.616 139.481
"6615" 0.981 158533 0.449 0.448 -17.124 126.717
"6616" 0.991 279867 0.166 0.487 -18.13 136.068
"6617" 0.00541 253400 0.709 0.507 -4.633 144.972
"6618" 0.995 178180 0.253 0.224 -12.527 107.792
"6619" 0.0258 204027 0.56 0.328 -5.742 128.091
"6620" 0.841 293467 0.162 0.479 -12.002 81.357
"6621" 0.327 281333 0.583 0.142 -6.746 129.674
"6622" 0.955 128440 0.115 0.111 -14.723 97.894
"6623" 0.000104 290800 0.885 0.307 -7.042 100.047
"6624" 0.0321 151915 0.857 0.4 -5.7 187.985
"6625" 0.153 256400 0.688 0.953 -13.671 131.871
"6626" 0.829 99700 0.179 0.188 -17.295 169.87
"6627" 0.0681 182147 0.708 0.123 -4.54 96.996
"6628" 0.0512 131773 0.816 0.172 -6.195 126.611
"6629" 0.272 220320 0.59 0.136 -5.86 125.048
"6630" 0.632 89267 0.234 0.132 -10.807 67.867
"6631" 0.595 157440 0.636 0.375 -6.178 115.539
"6632" 0.991 210733 0.373 0.212 -10.893 125.172
"6633" 0.0351 477240 0.716 0.342 -6.418 117.642
"6634" 0.0195 295466 0.979 0.0906 -6.362 152.875
"6635" 0.146 192321 0.61 0.0867 -3.606 130.006
"6636" 1.73e-05 119667 0.973 0.0481 -10.097 126.808
"6637" 0.466 197267 0.392 0.0978 -14.022 121.187
"6638" 0.279 181867 0.646 0.0998 -7.424 82.529
"6639" 0.643 215187 0.461 0.379 -11.004 148.095
"6640" 0.397 339067 0.757 0.119 -6.428 106.265
"6641" 0.398 206080 0.536 0.293 -5.078 160.194
"6642" 0.416 277173 0.475 0.305 -11.158 124.073
"6643" 0.688 143227 0.473 0.172 -7.673 103.382
"6644" 0.944 140507 0.0688 0.145 -17.313 88.444
"6645" 0.000152 159053 0.785 0.154 -4.841 128.18
"6646" 0.0383 193213 0.584 0.188 -5.293 193.437
"6647" 0.951 92067 0.0958 0.156 -34.681 127.545
"6648" 0.00182 274840 0.929 0.303 -7.125 138.345
"6649" 0.0275 296067 0.415 0.337 -13.263 85.946
"6650" 0.000473 284307 0.731 0.146 -6.466 121.297
"6651" 0.284 158333 0.263 0.0997 -14.342 183.289
"6652" 0.633 169851 0.94 0.342 -10.566 130.221
"6653" 0.672 768640 0.11 0.362 -19.595 107.384
"6654" 0.189 174100 0.525 0.0971 -8.054 99.978
"6655" 0.000249 219933 0.936 0.0707 -4.541 164.175
"6656" 0.971 148467 0.298 0.322 -18.885 93.84
"6657" 0.974 480693 0.249 0.139 -12.711 87.254
"6658" 0.906 161800 0.206 0.122 -14.722 101.636
"6659" 0.00193 237640 0.725 0.22 -6.463 189.767
"6660" 0.417 138202 0.163 0.185 -20.728 79.55
"6661" 0.665 135993 0.352 0.121 -22.224 126.171
"6662" 0.00325 106275 0.866 0.289 -5.188 191.967
"6663" 0.965 171067 0.371 0.118 -10.087 97.344
"6664" 0.0296 322853 0.904 0.0588 -5.5 115.246
"6665" 0.29 232293 0.74 0.377 -6.536 104.975
"6666" 0.0122 385667 0.779 0.0925 -5.48 119.985
"6667" 0.833 127973 0.258 0.31 -13.644 76.879
"6668" 0.452 192267 0.499 0.128 -10.684 122.976
"6669" 0.21 257907 0.412 0.0803 -9.872 151.256
"6670" 0.992 368000 0.0569 0.0985 -24.444 131.554
"6671" 0.0331 278480 0.866 0.107 -6.13 134.412
"6672" 0.147 230760 0.917 0.169 -4.829 110.455
"6673" 0.124 327627 0.565 0.189 -6.367 75.674
"6674" 0.138 285613 0.818 0.218 -5.946 135.122
"6675" 0.987 171733 0.0865 0.163 -15.228 108.112
"6676" 0.968 193333 0.357 0.19 -6.171 93.003
"6677" 0.228 99300 0.183 0.0978 -20.81 76.28
"6678" 0.514 249707 0.357 0.389 -10.529 100.567
"6679" 0.376 163667 0.737 0.111 -7.696 120.572
"6680" 0.00366 170347 0.964 0.0486 -3.869 144.978
"6681" 0.905 156307 0.0187 0.0979 -20.209 111.42
"6682" 0.964 98653 0.0318 0.159 -16.867 122.43
"6683" 0.508 312613 0.395 0.0961 -9.1 134.703
"6684" 0.311 176440 0.527 0.116 -14.327 179.892
"6685" 0.0785 268493 0.887 0.105 -2.801 160.003
"6686" 0.192 241987 0.68 0.131 -6.113 154.682
"6687" 0.0108 231933 0.782 0.0904 -4.086 117.38
"6688" 0.943 179227 0.271 0.138 -14.958 188.196
"6689" 0.414 189000 0.711 0.229 -6.77 122.737
"6690" 0.279 184720 0.677 0.064 -9.097 92.398
"6691" 0.555 285999 0.508 0.0915 -12.54 107.035
"6692" 0.89 186173 0.392 0.0959 -6.166 137.199
"6693" 0.88 161160 0.297 0.145 -15.452 144.197
"6694" 0.309 157147 0.471 0.139 -2.907 125.096
"6695" 2.93e-05 249867 0.985 0.0596 -4.813 108.546
"6696" 0.0522 288933 0.797 0.081 -2.359 135.937
"6697" 0.136 303720 0.558 0.126 -6.87 126.905
"6698" 0.0387 213520 0.659 0.0946 -6.279 152.018
"6699" 0.167 169760 0.678 0.284 -9.107 123.91
"6700" 1.42e-05 301453 0.873 0.0974 -5.896 116.71
"6701" 0.865 223427 0.499 0.0601 -9.288 90.188
"6702" 0.0663 280107 0.729 0.0869 -8.314 97.922
"6703" 0.995 205067 0.00246 0.101 -28.015 73.608
"6704" 0.988 426840 0.183 0.0897 -14.323 141.634
"6705" 0.0871 215773 0.746 0.4 -10.73 94.585
"6706" 0.117 359973 0.499 0.268 -7.872 92.982
"6707" 0.457 247680 0.429 0.173 -9.478 147.957
"6708" 0.904 153093 0.132 0.262 -14.565 87.886
"6709" 0.321 189427 0.555 0.0527 -13.684 131.26
"6710" 0.985 153887 0.418 0.0832 -7.925 147.887
"6711" 0.995 274573 0.0432 0.083 -25.982 97.567
"6712" 0.0432 186667 0.927 0.103 -10.376 121.659
"6713" 0.153 237733 0.487 0.353 -12.008 172.658
"6714" 0.000894 228653 0.929 0.149 -4.548 131.985
"6715" 0.622 162053 0.469 0.0968 -11.705 103.265
"6716" 0.242 145700 0.101 0.221 -17.015 170.706
"6717" 0.967 203667 0.139 0.149 -15.598 106.326
"6718" 0.00801 420133 0.665 0.115 -8.077 141.79
"6719" 0.0235 259440 0.858 0.11 -4.646 127.981
"6720" 0.967 200867 0.163 0.05 -7.813 91.72
"6721" 0.295 210427 0.651 0.112 -5.638 151.015
"6722" 0.0113 331013 0.888 0.39 -3.852 135.991
"6723" 0.328 231131 0.573 0.0953 -8.83 87.714
"6724" 0.0192 214206 0.829 0.089 -7.2 125.01
"6725" 0.0142 248307 0.754 0.0703 -6.498 176.603
"6726" 0.137 255027 0.562 0.0623 -10.183 129.039
"6727" 0.00584 163267 0.833 0.358 -6.713 161.008
"6728" 9.03e-05 242747 0.969 0.111 -2.34 77.011
"6729" 0.919 210640 0.234 0.144 -14.173 88.258
"6730" 0.26 99200 0.226 0.344 -20.076 120.272
"6731" 0.249 184693 0.441 0.133 -10.494 141.071
"6732" 0.905 166347 0.306 0.281 -9.634 77.41
"6733" 0.00296 214534 0.702 0.36 -5.618 170.014
"6734" 0.0375 288773 0.732 0.0692 -4.197 199.932
"6735" 0.676 188240 0.322 0.122 -10.853 92.234
"6736" 0.00267 230627 0.889 0.291 -5.491 77.555
"6737" 0.86 160960 0.308 0.168 -18.007 130.931
"6738" 0.0815 199933 0.568 0.0952 -9.623 95.323
"6739" 0.245 221067 0.551 0.231 -6.333 78.374
"6740" 0.98 181427 0.175 0.214 -13.444 89.875
"6741" 0.516 170107 0.654 0.0758 -7.907 136.074
"6742" 0.989 252733 0.186 0.555 -18.423 106.381
"6743" 0.684 107077 0.316 0.0853 -8.797 129.914
"6744" 0.238 292000 0.422 0.096 -11.077 76.818
"6745" 0.000582 237560 0.825 0.101 -9.193 157.32
"6746" 0.435 375293 0.58 0.359 -8.992 82.032
"6747" 0.084 295213 0.605 0.1 -9.105 129.345
"6748" 0.931 182787 0.257 0.111 -13.259 169.414
"6749" 0.947 69000 0.143 0.348 -17.805 83.077
"6750" 0.093 199320 0.871 0.24 -7.045 139.874
"6751" 0.195 162680 0.475 0.306 -9.029 76.859
"6752" 0.729 190560 0.176 0.163 -20.332 126.303
"6753" 0.995 154000 0.367 0.34 -15.549 75.554
"6754" 0.99 282038 0.616 0.898 -8.381 61.214
"6755" 0.952 77800 0.0887 0.135 -18.499 112.449
"6756" 0.863 220160 0.127 0.0817 -14.784 89.776
"6757" 0.0405 164557 0.54 0.329 -7.759 110.028
"6758" 0.617 142400 0.319 0.124 -23.153 123.547
"6759" 0.683 176732 0.681 0.107 -5.847 131.896
"6760" 0.638 192800 0.377 0.147 -11.562 119.905
"6761" 0.719 201973 0.24 0.269 -14.033 98.768
"6762" 0.981 178067 0.102 0.111 -11.698 75.52
"6763" 0.807 134227 0.473 0.695 -10.84 120.34
"6764" 0.34 309467 0.645 0.211 -14.408 106.062
"6765" 0.396 207253 0.28 0.106 -11.961 120.058
"6766" 0.238 193320 0.612 0.0585 -2.183 89.961
"6767" 0.00033 225027 0.961 0.698 -5.314 104.747
"6768" 0.409 151702 0.742 0.163 -10.476 168.803
"6769" 0.0143 223960 0.603 0.0833 -6.792 88.824
"6770" 0.153 195649 0.457 0.115 -10.118 100.018
"6771" 0.888 339227 0.262 0.0806 -10.446 116.004
"6772" 0.733 353267 0.332 0.137 -14.197 122.434
"6773" 0.0744 345147 0.404 0.133 -9.551 92.12
"6774" 0.00329 250267 0.834 0.167 -10.94 135.826
"6775" 0.352 192213 0.454 0.0655 -4.802 99.99
"6776" 0.163 220962 0.892 0.0699 -5.477 104.004
"6777" 0.933 266053 0.0925 0.109 -21.19 67.463
"6778" 0.787 197827 0.218 0.111 -15.008 76.396
"6779" 0.0157 285533 0.975 0.0972 -5.86 148.073
"6780" 0.000297 409640 0.816 0.102 -8.101 119.534
"6781" 0.0283 409560 0.57 0.108 -10.042 128.432
"6782" 0.885 558933 0.273 0.112 -12.623 114.17
"6783" 0.0462 190467 0.846 0.052 -8.429 106.597
"6784" 0.0505 239800 0.622 0.108 -7.932 113.341
"6785" 0.272 61022 0.437 0.0903 -9.314 143.371
"6786" 0.981 179827 0.211 0.079 -10.055 167.326
"6787" 0.000184 289267 0.94 0.988 -8.06 146.595
"6788" 0.12 228796 0.532 0.0925 -5.998 123.043
"6789" 0.149 223507 0.734 0.139 -4.832 91.03
"6790" 0.494 200173 0.533 0.152 -8.46 160.755
"6791" 0.873 183360 0.386 0.0887 -11.662 156.85
"6792" 0.708 95900 0.204 0.104 -20.024 84.826
"6793" 0.924 158613 0.188 0.11 -14.698 81.125
"6794" 0.809 20520 0.00945 0.131 -34.908 136.894
"6795" 0.0135 215133 0.851 0.0731 -7.174 96.761
"6796" 0.0581 254253 0.738 0.106 -7.284 100
"6797" 0.00666 215387 0.65 0.14 -5.712 91.997
"6798" 0.982 144760 0.0646 0.151 -24.953 99.29
"6799" 0.718 119360 0.214 0.688 -15.23 118.238
"6800" 0.535 251960 0.547 0.191 -10.964 129.749
"6801" 0.0265 227360 0.535 0.2 -8.983 110.684
"6802" 0.188 246733 0.589 0.1 -5.302 118.87
"6803" 0.0614 244933 0.871 0.563 -7.612 133.151
"6804" 0.199 291427 0.853 0.161 -4.624 121.459
"6805" 0.945 153667 0.402 0.33 -11.9 173.455
"6806" 0.821 189773 0.145 0.103 -23.82 152.085
"6807" 0.755 167053 0.419 0.156 -12.212 92.815
"6808" 0.856 217307 0.199 0.103 -21.683 79.882
"6809" 0.00424 224027 0.932 0.301 -3.391 133.63
"6810" 0.896 535133 0.184 0.254 -14.574 71.055
"6811" 4e-05 219382 0.959 0.1 -4.343 185.226
"6812" 0.646 157600 0.496 0.0856 -7.851 116.043
"6813" 0.798 413267 0.32 0.692 -15.319 92.482
